title,price,link
"Acer Predator Helios Neo 16 Gaming Laptop 14th Gen Intel Core i7 Processor (Windows 11 Home/16 GB/1 TB SSD/NVIDIA GeForce RTX 4050) PHN16-72 with 40.64 cm (16"") WUXGA Display  ","1,32,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNjQyODczNDIzNjU4MTc3OjE3MTk0MTI2NDA6c3BfYXRmX25leHQ6MzAwMTcwMjE2MTY0NTMyOjowOjo&url=%2FAcer-Predator-Processor-Windows-PHN16-72%2Fdp%2FB0CZRV1SSD%2Fref%3Dsr_1_225_sspa%3Fcrid%3DV4MX297CAMU7%26dib%3DeyJ2IjoiMSJ9.aLritixPmzP8_Ujsf4KAAKwzJnvIuJQZ2na4mh6bYna1o9-mAmH0BnnVa9haYGLYUH4oAtSVSc53xkmSZnC2YMvGxj-sKmg6tdOvtlu_xQxquqGmh02Csk1pQp71RfJr86XWIjax7DyMKIe-C4aW1nHpXLUT1sn49UAOEZId7OAVddndxSHREnMfoHo1Oe2vIO5giT6Q4fPlyaExnO-e1kDuYbEWNlezQoPImipK6HM.56QUlljCsecCnuWuDOD6fb0MkwmvuZNO9HErsokwB9o%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719412640%26sprefix%3Dlap%252Caps%252C246%26sr%3D8-225-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Lenovo Thinkpad P14s 13th Gen Intel Core i7 14"" (35.56 cm) WUXGA IPS 300nits Thin and Light Workstation (16GB/512GB SSD/Windows 11 Pro/Backlit/Villi Black/3Y Premier Support/1.34Kg), 21HF001FIG  ","1,29,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NzI3NDE1MjgyMTQzMTc3OjE3MTk0MTI2MzI6c3BfYnRmOjMwMDE2NjY3MzE0NDUzMjo6MDo6&url=%2FLenovo-Thinkpad-300nits-Workstation-21HF001FIG%2Fdp%2FB0CVQZTV6V%2Fref%3Dsr_1_214_sspa%3Fcrid%3DV4MX297CAMU7%26dib%3DeyJ2IjoiMSJ9.X9KVuM4ry964lREvmrzWDnbQr_SP9op8QwLZMG7FlLQI8d7srAnVyB_NamPhFdxiING4bUP0Dh5eQTqV8ey03zeUqZxab41zq43GYO_GHeEF3TFVF9jf-pjlsb4-pMkb-ItPZoTVy-nG9KrFcygFoIDt51RGPVIhjw7D0JBJzZoonuWGfIttp4v7DSWiZ2VHsRsK_ieOtoxte9xqQw8K5T5j25VLane_vXHulLzY-b8.02CJGC079DjjQpI4rmS-3Hh2i2oTk8gAY3DMpFzuf2Y%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719412632%26sprefix%3Dlap%252Caps%252C246%26sr%3D8-214-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Lenovo Thinkpad P14s 13th Gen Intel Core i7 14"" (35.56 cm) WUXGA IPS 300nits Thin and Light Workstation (16GB/512GB SSD/Windows 11 Pro/Backlit/Villi Black/3Y Premier Support/1.34Kg), 21HF001EIG  ","1,29,500",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3MzY2NTg4NTQyOTQzMTc3OjE3MTk0MTI2MzU6c3BfbXRmOjMwMDE2NjY3MzE0NDYzMjo6MDo6&url=%2FLenovo-Thinkpad-300nits-Workstation-21HF001EIG%2Fdp%2FB0CVQYYL12%2Fref%3Dsr_1_219_sspa%3Fcrid%3DV4MX297CAMU7%26dib%3DeyJ2IjoiMSJ9.p3llVVPt4cbV_Q1X7kfcr-5otKpmjySNgEdISahFxcX6jZAEghwKrnN7nzTdCpme9BiiltIDR7EDeQXsMVvGG1o48UOYiX9H3Vg8SxIrNH07NVG5tPjx0-KJIxuMv9RGxLqSNGdS04OWk5D5TzkHg0-VD8SMedfkdU-2P2m841aOM97Z1DVcri_7tLptWCESSOC5SFstAuwfpLtaZCmDZgTk9bT8TgoN3Abqw6v6cQY.0AjuA4HtnbTQp0hvHFMZhSEFgb1_Rg2iud_pM8G48bQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719412635%26sprefix%3Dlap%252Caps%252C246%26sr%3D8-219-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Lenovo Yoga Slim 7 Carbon Intel Evo Core i7 1360P 13.3""(33.7cm) 2.5K IPS 400Nit Laptop(16GB/1TB SSD/Win 11/Office 2021/Backlit KB/1Yr Warranty/Alexa/3 Month Game Pass/Moon White/984g),83AY003CIN  ","1,18,190",https://amazon.in//Lenovo-Carbon-Backlit-Warranty-83AY003CIN/dp/B0CHRQJ8PW/ref=sr_1_132?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9._jaI8N2xwKaf7hfa5MqEB5FeWh14ZBqj191AQLXx4ZkvIowTaWHep0WFY3DCuBiYGvnCrweHcK5ruhmMEkfUM4951Omxb_2ga22tTu2tVZVDf2vWxur1VmBQujU-4lKArG4Gvik5RVCbSQ9JhTGl9bH_CV0Q1n44PwO63iITohsDOO5edtsa9-uBB1UAM-d6PuqBGODcMIwjXXpTTcs5b4eRFyEks5wp67AbtVbrkSw.Go3cdQtreIRzMA2VicaJrJjDPf0yjxZYil50-0R3dJ0&dib_tag=se&keywords=laptop&qid=1719412619&sprefix=lap%2Caps%2C246&sr=8-132
"[Smartchoice] HP OMEN Gaming Laptop, AMD Ryzen 7 7840HS, 8GB RTX 4060 GPU, 16.1"" (40.9cm), FHD, IPS, 165 Hz, 300 nits, 16GB DDR5, 1TB SSD, RGB KB, 7 ms Response time (Win 11, Black, 2.32 kg), xd0020AX  ","1,12,990",https://amazon.in//Smartchoice-HP-Gaming-Response-xd0020AX/dp/B0D1YKJL43/ref=sr_1_240?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.aLritixPmzP8_Ujsf4KAAKwzJnvIuJQZ2na4mh6bYna1o9-mAmH0BnnVa9haYGLYUH4oAtSVSc53xkmSZnC2YMvGxj-sKmg6tdOvtlu_xQxquqGmh02Csk1pQp71RfJr86XWIjax7DyMKIe-C4aW1nHpXLUT1sn49UAOEZId7OAVddndxSHREnMfoHo1Oe2vIO5giT6Q4fPlyaExnO-e1kDuYbEWNlezQoPImipK6HM.56QUlljCsecCnuWuDOD6fb0MkwmvuZNO9HErsokwB9o&dib_tag=se&keywords=laptop&qid=1719412640&sprefix=lap%2Caps%2C246&sr=8-240
"Lenovo LOQ 2024 13th Gen Intel Core i7-13650HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (24GB/512GB SSD/Win 11/NVIDIA RTX 4060 8GB/100% sRGB/Office 2021/3 Month Game Pass/Grey/2.4Kg), 83DV00LXIN  ","1,09,990",https://amazon.in//Lenovo-i7-13650HX-39-6cm-300Nits-83DV00LXIN/dp/B0D3TGNY9G/ref=sr_1_152?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.t-yazpCDHgsoX_oIxcmP2bEJXNaMM-Qg1xenipjsyQQGeOwRHVLzhBfpe1jEF2DKChTSUNzd1VFBfuLqFfetSagQakk3DKZlvTK0bUJTtFUWPsVS7V0C7m1_vbYhiy2taazSZl0_q3PQQXqyWJlkigu7MIXUAwv1qsuo9NlWoIcey2kozbn11vl5YTRtJxwB5tPRFyKQ8w-R009WxORmugr7WPSrsHuz17YpwRuoooM.CSofyXjKbPV44EZEEWA4I7y-3K_3jj_Osb-ldWHRzZw&dib_tag=se&keywords=laptop&qid=1719412622&sprefix=lap%2Caps%2C246&sr=8-152
"Lenovo LOQ 2024 13th Gen Intel Core i7-13650HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (24GB/512GB SSD/Win 11/NVIDIA RTX 4060 8GB/100% sRGB/Office 2021/3 Month Game Pass/Grey/2.4Kg), 83DV00LXIN  ","1,09,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyNzIzNDMzMjgzNzUyMTc3OjE3MTk0MTI2MjI6c3BfYnRmOjMwMDIwNjU1Nzg5NjQzMjo6MDo6&url=%2FLenovo-i7-13650HX-39-6cm-300Nits-83DV00LXIN%2Fdp%2FB0D3TGNY9G%2Fref%3Dsr_1_165_sspa%3Fcrid%3DV4MX297CAMU7%26dib%3DeyJ2IjoiMSJ9.t-yazpCDHgsoX_oIxcmP2bEJXNaMM-Qg1xenipjsyQQGeOwRHVLzhBfpe1jEF2DKChTSUNzd1VFBfuLqFfetSagQakk3DKZlvTK0bUJTtFUWPsVS7V0C7m1_vbYhiy2taazSZl0_q3PQQXqyWJlkigu7MIXUAwv1qsuo9NlWoIcey2kozbn11vl5YTRtJxwB5tPRFyKQ8w-R009WxORmugr7WPSrsHuz17YpwRuoooM.CSofyXjKbPV44EZEEWA4I7y-3K_3jj_Osb-ldWHRzZw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719412622%26sprefix%3Dlap%252Caps%252C246%26sr%3D8-165-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Lenovo ThinkPad P14s AMD Ryzen 7 Pro 7840U 14""(35.56cm) WUXGA IPS 300 Nits Thin and Light Laptop(32GB RAM/512GB SSD/Win 11 Pro/AMD Radeon Graphics/Backlit Keyboard/FPR/Villi Black /1.34 kg),21K5S00700  ","1,09,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3MzY2NTg4NTQyOTQzMTc3OjE3MTk0MTI2MzU6c3BfbXRmOjMwMDE2NjgzODM2MTEzMjo6MDo6&url=%2FLenovo-ThinkPad-Graphics-Keyboard-21K5S00700%2Fdp%2FB0CVR835QZ%2Fref%3Dsr_1_220_sspa%3Fcrid%3DV4MX297CAMU7%26dib%3DeyJ2IjoiMSJ9.p3llVVPt4cbV_Q1X7kfcr-5otKpmjySNgEdISahFxcX6jZAEghwKrnN7nzTdCpme9BiiltIDR7EDeQXsMVvGG1o48UOYiX9H3Vg8SxIrNH07NVG5tPjx0-KJIxuMv9RGxLqSNGdS04OWk5D5TzkHg0-VD8SMedfkdU-2P2m841aOM97Z1DVcri_7tLptWCESSOC5SFstAuwfpLtaZCmDZgTk9bT8TgoN3Abqw6v6cQY.0AjuA4HtnbTQp0hvHFMZhSEFgb1_Rg2iud_pM8G48bQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719412635%26sprefix%3Dlap%252Caps%252C246%26sr%3D8-220-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"ASUS TUF Gaming F15, 15.6"" (39.62cm) FHD 144Hz, 13th Gen Intel Core i7-13620H, Gaming Laptop (16GB DDR5/512GB SSD/NVIDIA GeForce RTX 4060 /Windows 11//Mecha Gray/2.20 Kg), FX507VV-LP287W  ","1,09,990",https://amazon.in//ASUS-39-62cm-i7-13620H-GeForce-FX507VV-LP287W/dp/B0D25TQNN7/ref=sr_1_230?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.aLritixPmzP8_Ujsf4KAAKwzJnvIuJQZ2na4mh6bYna1o9-mAmH0BnnVa9haYGLYUH4oAtSVSc53xkmSZnC2YMvGxj-sKmg6tdOvtlu_xQxquqGmh02Csk1pQp71RfJr86XWIjax7DyMKIe-C4aW1nHpXLUT1sn49UAOEZId7OAVddndxSHREnMfoHo1Oe2vIO5giT6Q4fPlyaExnO-e1kDuYbEWNlezQoPImipK6HM.56QUlljCsecCnuWuDOD6fb0MkwmvuZNO9HErsokwB9o&dib_tag=se&keywords=laptop&qid=1719412640&sprefix=lap%2Caps%2C246&sr=8-230
"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.56cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Win11/Office 21/FHD+IR Camera/Alexa/3 Mon Game Pass/Grey/1.4Kg), 83D2001GIN  ","1,07,990",https://amazon.in//Lenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN/dp/B0CY2LDT1S/ref=sr_1_85?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.WsKonKL-hg18BPBMTSSPgjjb7kDXQKYo-2oYelhxGXLmdrB1vv_HxrVfgR0mL1PnVWoRA5GyESWTHfXPRBECM6Y5EDfPRNypavf9mFJYwR8RAg9Rly6MbiqnXJJcb3smRYVNkIoY78jUQwdBAwx1D9EmUDXKm6iWh4mTtC2LhrdTfHzEhH-CRT-WYeZ-Em-EUk89XKY9TbftXU4OM2U2jM5VPfJ_2jHVuiNYCvB1oW8.SPg2frjgYd-LlaxJitxRiJZHcQ0Hdt0bt44iWdZ4c-w&dib_tag=se&keywords=laptop&qid=1719412608&sprefix=lap%2Caps%2C246&sr=8-85
"Lenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.56cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Win11/Office 21/FHD+IR Camera/Alexa/3 Mon Game Pass/Grey/1.4Kg), 83D2001GIN  ","1,07,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NjgwODUzMzY1MDIxNzc6MTcxOTQxMjYxOTpzcF9hdGZfbmV4dDozMDAxNjUzNzAzNDYyMzI6OjA6Og&url=%2FLenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN%2Fdp%2FB0CY2LDT1S%2Fref%3Dsr_1_129_sspa%3Fcrid%3DV4MX297CAMU7%26dib%3DeyJ2IjoiMSJ9._jaI8N2xwKaf7hfa5MqEB5FeWh14ZBqj191AQLXx4ZkvIowTaWHep0WFY3DCuBiYGvnCrweHcK5ruhmMEkfUM4951Omxb_2ga22tTu2tVZVDf2vWxur1VmBQujU-4lKArG4Gvik5RVCbSQ9JhTGl9bH_CV0Q1n44PwO63iITohsDOO5edtsa9-uBB1UAM-d6PuqBGODcMIwjXXpTTcs5b4eRFyEks5wp67AbtVbrkSw.Go3cdQtreIRzMA2VicaJrJjDPf0yjxZYil50-0R3dJ0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719412619%26sprefix%3Dlap%252Caps%252C246%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"ASUS Creator Series Vivobook 16X 2023, Intel Core i9-13900H 13th Gen, 16.0-inch FHD+ 120Hz, Creator/Gaming Laptop (16GB/1TB SSD/NVIDIA Geforce RTX 3050 4GB/Win11/FP/Black/1.80 kg),K3605VC-MB951WS  ","1,07,990",https://amazon.in//ASUS-Vivobook-i9-13900H-16-0-inch-K3605VC-MB951WS/dp/B0C37C3THC/ref=sr_1_265?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.-0HwiKQYQ7o22FldICL3xVEnbGSFwkrybVWuPnUQ-0GswJhe-Ud9VFXQunqssnyK9LHA1M3pQCzDnC8uvIso6RAVsZKMrkr212ez7vRE8_7hG1CbuC8-tlHvjwG8YiFOXqHDCVYHKlasJnHPODKUnIVNG2iRcqdL52_0gTvuv8VaGsHVEqtSpvYhwyg47mlwrRYMtD94FI8JYRizzQ7KpovBMa0zKdSL26LTtPvbLMI.pSpMPJhlVYy-xC5sbPjIq6-UThs0fyrdYd9tAqYD-Ww&dib_tag=se&keywords=laptop&qid=1719412645&sprefix=lap%2Caps%2C246&sr=8-265
"ASUS Creator Series Vivobook 16X 2023, Intel Core i9-13900H 13th Gen, 16.0-inch FHD+ 120Hz, Creator/Gaming Laptop (16GB/1TB SSD/NVIDIA Geforce RTX 3050 4GB/Win11/FP/Black/1.80 kg),K3605VC-MB951WS  ","1,07,990",https://amazon.in//ASUS-Vivobook-i9-13900H-16-0-inch-K3605VC-MB951WS/dp/B0C37C3THC/ref=sr_1_297?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.l_hp1IHXTPhHMBybmpwmYqX_6wlXrO21drBL5URW3Ec_YNdO7dC9SPuVKw3DK7rGIWkJKsK9BOG57vaaAXcEG-s7V3zeMOzM9nCGtjD6T-5bkiycv4r8y-Nq2w2ht0dtf2gOHH84ifU068MCLykf8YtioOGP7xVID0KP_1OZGWjVMeL-q4pW2wfMx6vuEUPGEzYjaNpC1feAbJyVon3mE5rbhKuq9HQn6xWv2m85Meg.2zzK4yWFF1sZTG4lvhTA1KdNAm4B60kdE2c-Pp1S3s8&dib_tag=se&keywords=laptop&qid=1719412651&sprefix=lap%2Caps%2C246&sr=8-297
"(Renewed) HP Intel Core i7 6700HQ 15.6-Inch (39.62 cms) 1920 X 1080 Laptop (32 GB/3 TB SSD/Windows/Intel HD Graphics & Nvidia 1000m/Grey/2.7 Kg), Zbook 15  ","1,06,490",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMjEyMTIwODg0OTk5MTc3OjE3MTk0MTI2NTE6c3BfYXRmX25leHQ6MzAwMTQ1ODIzMDE3OTMyOjowOjo&url=%2FRenewed-HP-15-6-Inch-Graphics-Zbook%2Fdp%2FB09125G8DG%2Fref%3Dsr_1_289_sspa%3Fcrid%3DV4MX297CAMU7%26dib%3DeyJ2IjoiMSJ9.l_hp1IHXTPhHMBybmpwmYqX_6wlXrO21drBL5URW3Ec_YNdO7dC9SPuVKw3DK7rGIWkJKsK9BOG57vaaAXcEG-s7V3zeMOzM9nCGtjD6T-5bkiycv4r8y-Nq2w2ht0dtf2gOHH84ifU068MCLykf8YtioOGP7xVID0KP_1OZGWjVMeL-q4pW2wfMx6vuEUPGEzYjaNpC1feAbJyVon3mE5rbhKuq9HQn6xWv2m85Meg.2zzK4yWFF1sZTG4lvhTA1KdNAm4B60kdE2c-Pp1S3s8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1719412651%26sprefix%3Dlap%252Caps%252C246%26sr%3D8-289-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Lenovo Yoga Slim 7 Intel Core Ultra 7 155H Built-in AI 14""(35.5cm) WUXGA-OLED 400Nits Laptop (32GB/1TB SSD/100% DCI-P3/FHD+IR Camera/Win11/Office 21/Alexa/3 Month Game Pass/Grey/1.39Kg), 83CV002DIN  ","1,02,990",https://amazon.in//Lenovo-Built-WUXGA-OLED-400Nits-83CV002DIN/dp/B0CTMQDLQX/ref=sr_1_36?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.tHJUXyBWTc3PmsyxV2H6Z5ybOEYD1PiBJ-B4Hz0V_j3MMlIDFPFlLNq5tajNSUP5zRGZqBjCu65W-9oEAaM0FSq0vIXXFcNcDer5FDcSVxP1be1lxA5UWYrF9ml53HubbjJAt-MxOReLSh7Y3yI_x8TspkbleiNwJfw55CR1jefl8fC4jfjcE_3nJeZlITJ7l5I8606ot1aFCm3zX27ZQK7rPQFgQKKuOffsfddPeMk.Nv-ZzslFIIaykCKD1BHjcIgk1D5dYB52UtLBDmAGmGo&dib_tag=se&keywords=laptop&qid=1719412586&sprefix=lap%2Caps%2C246&sr=8-36
"HP OMEN Gaming Laptop, Intel Core i7-13700HX, 6GB RTX 3050 GPU, 16.1-inch (40.9 cm), 95W TGP, FHD, IPS, 165Hz, 300 nits, 16GB DDR5, 512GB SSD, RGB Backlit KB, B&O (MSO, Black, 2.32 kg), wf0179TX  ","97,990",https://amazon.in//HP-i7-13700HX-16-1-inch-Backlit-wf0179TX/dp/B0CTMCZ5L4/ref=sr_1_125?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.IecdsYHbOyWv61rmlhM4USd7PkqnnUSvjg0N-M4VW8gout-8wXn3MVGJZuhMV90rn1ByGC2NZZSI1pLNY1wk3VxqVduCiT1O45gIhk2nW66wzmyBhFUtW5vzA_-5QQN4WpIttzk0ZiKKVBHehgwJKM-qkmRI7t3E3XxDskgpgmfhplBfAw5wIRVUXXiVut4TslGFoSIbVW58_9GEzzBVSedX42SIEnMpyY2_0O0YnYk.DfXADZfMRr3c0BH91Dy99OqsNH9a87UTk57w43K4NJI&dib_tag=se&keywords=laptop&qid=1719412616&sprefix=lap%2Caps%2C246&sr=8-125
"ASUS Creator Series Vivobook 16X (2023), Intel Core i7-12650H 12th Gen, 16"" (40.64 cm) FHD+ 120Hz, Creator/Gaming Laptop (16GB/512GB/8GB RTX 4060 /Win11/FP/70WHr /Black/1.8 kg), K3605ZV-MB741WS  ","94,990",https://amazon.in//ASUS-Creator-Vivobook-i7-12650H-K3605ZV-MB741WS/dp/B0C5N2K738/ref=sr_1_243?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.VtadRDAvcJpEptPddSvZoBjtMjAQ6rkVelfPlLyKbD17Va4eo7TfG8_MGv7InRahebk9SAV1cNkyiOji8gMtsUdSsur7yAriyLkZ0sMlPwbiyFf8UNlli-sqg7-ETMwlg7bT4ymjatpfkQbxGsV80in6XoIRAJcO6Q_qZVO8Nsz8TPY8bpZt0KF2t_q2hQOFeHcQfmxlF6DQsoMAcTw83B9qfQEKhb5IFE7Lc6LvaeE.R8YrcixFQJbSBjpFNpsKYOSR0NjAQfKejqeV3VlPbg4&dib_tag=se&keywords=laptop&qid=1719412642&sprefix=lap%2Caps%2C246&sr=8-243
"ASUS TUF Gaming F15, 15.6-inch (39.62 cms) FHD 144Hz, Intel Core i7-12700H 12th Gen, 4GB NVIDIA RTX 3050, Gaming Laptop (16GB/1TB SSD/Win11/MSO/90WHrs Battery/Gray/2.20 Kg), FX577ZC-HN192WS  ","92,990",https://amazon.in//ASUS-15-6-inch-i7-12700H-Battery-FX577ZC-HN192WS/dp/B0CRR4RDP9/ref=sr_1_246?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.VtadRDAvcJpEptPddSvZoBjtMjAQ6rkVelfPlLyKbD17Va4eo7TfG8_MGv7InRahebk9SAV1cNkyiOji8gMtsUdSsur7yAriyLkZ0sMlPwbiyFf8UNlli-sqg7-ETMwlg7bT4ymjatpfkQbxGsV80in6XoIRAJcO6Q_qZVO8Nsz8TPY8bpZt0KF2t_q2hQOFeHcQfmxlF6DQsoMAcTw83B9qfQEKhb5IFE7Lc6LvaeE.R8YrcixFQJbSBjpFNpsKYOSR0NjAQfKejqeV3VlPbg4&dib_tag=se&keywords=laptop&qid=1719412642&sprefix=lap%2Caps%2C246&sr=8-246
"Dell G15-5530 Gaming Laptop, Intel Core i7-13650HX Processor/16GB/512GB SSD/NVIDIA RTX 3050 (6GB GDDR6)/15.6"" (39.62cm) FHD 120Hz 250 nits/Win 11 + MSO'21/Backlit Keyboard/Dark Shadow Gray/2.65kg  ","92,990",https://amazon.in//Dell-G15-5530-i7-13650HX-Processor-Keyboard/dp/B0C1Z96NDF/ref=sr_1_262?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.-0HwiKQYQ7o22FldICL3xVEnbGSFwkrybVWuPnUQ-0GswJhe-Ud9VFXQunqssnyK9LHA1M3pQCzDnC8uvIso6RAVsZKMrkr212ez7vRE8_7hG1CbuC8-tlHvjwG8YiFOXqHDCVYHKlasJnHPODKUnIVNG2iRcqdL52_0gTvuv8VaGsHVEqtSpvYhwyg47mlwrRYMtD94FI8JYRizzQ7KpovBMa0zKdSL26LTtPvbLMI.pSpMPJhlVYy-xC5sbPjIq6-UThs0fyrdYd9tAqYD-Ww&dib_tag=se&keywords=laptop&qid=1719412645&sprefix=lap%2Caps%2C246&sr=8-262
"Dell G15-5530 Gaming Laptop, Intel Core i7-13650HX Processor/16GB/512GB SSD/NVIDIA RTX 3050 (6GB GDDR6)/15.6"" (39.62cm) FHD 120Hz 250 nits/Win 11 + MSO'21/Backlit Keyboard/Dark Shadow Gray/2.65kg  ","92,990",https://amazon.in//Dell-G15-5530-i7-13650HX-Processor-Keyboard/dp/B0C1Z96NDF/ref=sr_1_277?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.vSEeyny5ufbMcLhCeQSLb2WiF_rkenyB1UFkhUAboqgDrZQkXxQe7JHlVSKiFlb8F2IgBZtNxhugwZnGa8G-5qBB5JR-mUOlqXv3PlnrxkQ3dZvm-K65xeKHOAmStIemt81Wj-jDfkHSggFLXP1mBRs_Z67HFgHOo8JMkcny9Hn3gXc4PJq3LkGLJfJyciq3vbcunFvPN8r8kUtr4B2Pi69LG3rCB4jFNTN7gcbSZFE.pXxcLXb_xBPvEKfgzlof1paMC6I9JWA06uaI5ov-nas&dib_tag=se&keywords=laptop&qid=1719412648&sprefix=lap%2Caps%2C246&sr=8-277
"ASUS TUF Gaming F15, 15.6-inch (39.62 cms) FHD 144Hz, Intel Core i7-12700H 12th Gen, 4GB NVIDIA RTX 3050, Gaming Laptop (16GB/1TB SSD/Win11/MSO/90WHrs Battery/Gray/2.20 Kg), FX577ZC-HN192WS  ","92,990",https://amazon.in//ASUS-15-6-inch-i7-12700H-Battery-FX577ZC-HN192WS/dp/B0CRR4RDP9/ref=sr_1_278?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.vSEeyny5ufbMcLhCeQSLb2WiF_rkenyB1UFkhUAboqgDrZQkXxQe7JHlVSKiFlb8F2IgBZtNxhugwZnGa8G-5qBB5JR-mUOlqXv3PlnrxkQ3dZvm-K65xeKHOAmStIemt81Wj-jDfkHSggFLXP1mBRs_Z67HFgHOo8JMkcny9Hn3gXc4PJq3LkGLJfJyciq3vbcunFvPN8r8kUtr4B2Pi69LG3rCB4jFNTN7gcbSZFE.pXxcLXb_xBPvEKfgzlof1paMC6I9JWA06uaI5ov-nas&dib_tag=se&keywords=laptop&qid=1719412648&sprefix=lap%2Caps%2C246&sr=8-278
"ASUS Vivobook 16 (2023), Intel Core i9-13900H 13th Gen, 16"" (40.64 cm) FHD+, Thin & Light Laptop (16GB/1TB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Silver/1.88 kg), X1605VA-MB956WS  ","89,990",https://amazon.in//ASUS-Vivobook-i9-13900H-Fingerprint-X1605VA-MB956WS/dp/B0CHMWDN6Z/ref=sr_1_106?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.cTMjl7pMQVQwGFPpdrDueC4lLBpD4s7w-ZyOkS1oRtwZ_n7MgY401IbDdP1nqUEbQfJZKy8EN6bON-hJTV2dj-3RojKJ4vVixKWuVA4Qh8RE9MFmmJ5HwNcFPp1IY2fgPwtZ9qQwvPU1WGa7VZKwU1F1LwY4veMierysnafRgU4kjzA8Jj3nsahsHqPzCkSR5DU-CS6HvTbZjFU8irffsqaWMBYixrehmjKt3HbQS8w.Y2PSo-pCcNcSGMkF3BpB8dkjSgl-cVgWFlI4axPzF_s&dib_tag=se&keywords=laptop&qid=1719412613&sprefix=lap%2Caps%2C246&sr=8-106
"HP Victus Gaming Laptop, 12th Gen Intel Core i7-12650H, 6GB RTX 4050 GPU, 15.6-inch (39.6 cm), 75W TGP, FHD, IPS, 144Hz, 16GB DDR4, 512GB SSD, Backlit KB, B&O (Win 11, MSO, Silver, 2.37 kg), fa1134TX  ","88,990",https://amazon.in//HP-i7-12650H-15-6-inch-Backlit-fa1134TX/dp/B0CJYCKLZ8/ref=sr_1_162?crid=V4MX297CAMU7&dib=eyJ2IjoiMSJ9.t-yazpCDHgsoX_oIxcmP2bEJXNaMM-Qg1xenipjsyQQGeOwRHVLzhBfpe1jEF2DKChTSUNzd1VFBfuLqFfetSagQakk3DKZlvTK0bUJTtFUWPsVS7V0C7m1_vbYhiy2taazSZl0_q3PQQXqyWJlkigu7MIXUAwv1qsuo9NlWoIcey2kozbn11vl5YTRtJxwB5tPRFyKQ8w-R009WxORmugr7WPSrsHuz17YpwRuoooM.CSofyXjKbPV44EZEEWA4I7y-3K_3jj_Osb-ldWHRzZw&dib_tag=se&keywords=laptop&qid=1719412622&sprefix=lap%2Caps%2C246&sr=8-162
